document,dominant_topic,topic_0_probability,topic_1_probability,original_text
sayang banget bca tidak jadi deh bikin akun,1,0.19933099008070726,0.8006690099192928,"['sayang', 'banget', 'bca', 'tidak jadi', 'deh', 'bikin', 'akun']"
ajar saham aplikasi,0,0.9565716533615016,0.0434283466384983,"['ajar', 'saham', 'aplikasi']"
pas jam bursa maintanance jam parah sih,1,0.03197971468755534,0.9680202853124447,"['pas', 'jam', 'bursa', 'maintanance', 'jam', 'parah', 'sih']"
lag banget jam dagang,1,0.042441587862313966,0.957558412137686,"['lag', 'banget', 'jam', 'dagang']"
keren salam cuan,0,0.9475269564566887,0.052473043543311206,"['keren', 'salam', 'cuan']"
trading saham mudah terima kasih stockbit,0,0.9691646298238574,0.030835370176142612,"['trading', 'saham', 'mudah', 'terima', 'kasih', 'stockbit']"
njir ganguan pagi siang keburu jual,1,0.046128528912297566,0.9538714710877024,"['njir', 'ganguan', 'pagi', 'siang', 'keburu', 'jual']"
proses aktifasi cepat pantau gera saham,0,0.9574281442819258,0.04257185571807426,"['proses', 'aktifasi', 'cepat', 'pantau', 'gera', 'saham']"
saldo msuksy jual saham heran,1,0.04635217829834535,0.9536478217016546,"['saldo', 'msuksy', 'jual', 'saham', 'heran']"
kak bom kirim email aktivasi,1,0.04554758324511419,0.9544524167548858,"['kak', 'bom', 'kirim', 'email', 'aktivasi']"
daftar susah withdraw,1,0.051846084654672844,0.9481539153453271,"['daftar', 'susah', 'withdraw']"
bantu analisa saham,0,0.9527125773129627,0.047287422687037346,"['bantu', 'analisa', 'saham']"
download aplikasi percaya,1,0.0476730339763346,0.9523269660236654,"['download', 'aplikasi', 'percaya']"
grafik suka saran tambah fitur broker sumary,1,0.035683823994581795,0.9643161760054181,"['grafik', 'suka', 'saran', 'tambah', 'fitur', 'broker', 'sumary']"
aplikasi bagus mula,0,0.9570951639261821,0.04290483607381788,"['aplikasi', 'bagus', 'mula']"
maintenance jam bursa buka jam jam,1,0.03305947437335127,0.9669405256266488,"['maintenance', 'jam', 'bursa', 'buka', 'jam', 'jam']"
aplikasi eror,1,0.054357888222717726,0.9456421117772823,"['aplikasi', 'eror']"
mantap jangka,0,0.9362307794840508,0.06376922051594931,"['mantap', 'jangka']"
porto hilang pagi,1,0.051921002699019156,0.9480789973009808,"['porto', 'hilang', 'pagi']"
daftar via email daftar via facebook pas masukin nomor handphone,1,0.03479067185991444,0.9652093281400855,"['daftar', 'via', 'email', 'daftar', 'via', 'facebook', 'pas', 'masukin', 'nomor', 'handphone']"
mantap ilmu,0,0.9361585727038828,0.06384142729611719,"['mantap', 'ilmu']"
aplikasi bagus,0,0.9468119917043781,0.05318800829562191,"['aplikasi', 'bagus']"
main saham beneranjd dag dig dug duer,0,0.9463338414307276,0.05366615856927232,"['main', 'saham', 'beneranjd', 'dag', 'dig', 'dug', 'duer']"
porto hilang brmasalah jam bursa,1,0.04156074568637698,0.9584392543136231,"['porto', 'hilang', 'brmasalah', 'jam', 'bursa']"
keren pokona resep,0,0.916666666666665,0.08333333333333491,"['keren', 'pokona', 'resep']"
bantu beli saham mula,0,0.9583659366173783,0.04163406338262169,"['bantu', 'beli', 'saham', 'mula']"
mantap fitur stockbit academy,0,0.9632097517715371,0.03679024822846292,"['mantap', 'fitur', 'stockbit', 'academy']"
unduh pakai bagus,0,0.9376943826109695,0.06230561738903052,"['unduh', 'pakai', 'bagus']"
mudah tarik,0,0.9367702386988709,0.06322976130112909,"['mudah', 'tarik']"
ilmu investasi bagus,0,0.9457164026391844,0.054283597360815644,"['ilmu', 'investasi', 'bagus']"
cocok banget mula mantap,0,0.9607902592183246,0.03920974078167535,"['cocok', 'banget', 'mula', 'mantap']"
bantu beli saham incar,0,0.9538036530720067,0.04619634692799331,"['bantu', 'beli', 'saham', 'incar']"
parah nich aplikasi beli saham ribet parah nunggu semingu cair kapok,1,0.03136257418345063,0.9686374258165493,"['parah', 'nich', 'aplikasi', 'beli', 'saham', 'ribet', 'parah', 'nunggu', 'semingu', 'cair', 'kapok']"
pendaftaranya ribetkaya pinjol,0,0.5,0.5,"['pendaftaranya', 'ribetkaya', 'pinjol']"
kecewa hari ful eror parah,1,0.038642419209810965,0.9613575807901891,"['kecewa', 'hari', 'ful', 'eror', 'parah']"
gedungedung handphone ingatanya,1,0.08333333333334339,0.9166666666666565,"['gedungedung', 'handphone', 'ingatanya']"
tolong bekerjasama sinarmas,1,0.06297431965072599,0.937025680349274,"['tolong', 'bekerjasama', 'sinarmas']"
maaf ajak kerja daftarin biar invest aplikasi utang duit maaf banget mbak customer service panggil,1,0.0321744467934219,0.967825553206578,"['maaf', 'ajak', 'kerja', 'daftarin', 'biar', 'invest', 'aplikasi', 'utang', 'duit', 'maaf', 'banget', 'mbak', 'customer service', 'panggil']"
bagus newbiesuces,0,0.9166609617491615,0.08333903825083858,"['bagus', 'newbiesuces']"
ajar suhu suhu,0,0.9166666666666655,0.08333333333333441,"['ajar', 'suhu', 'suhu']"
pakenya gampang ribet,0,0.9379017946208277,0.06209820537917233,"['pakenya', 'gampang', 'ribet']"
suka forum stockbit,0,0.9460273142826504,0.053972685717349665,"['suka', 'forum', 'stockbit']"
sekuritas niat jam dagang bursa maintenance,1,0.034124121766738395,0.9658758782332616,"['sekuritas', 'niat', 'jam', 'dagang', 'bursa', 'maintenance']"
maintanance tok jam bursa asyik,1,0.046987931097126935,0.953012068902873,"['maintanance', 'tok', 'jam', 'bursa', 'asyik']"
bagus ajar trading saham,0,0.9632211075966026,0.03677889240339743,"['bagus', 'ajar', 'trading', 'saham']"
maintenance jam bursa,1,0.04134411919691809,0.958655880803082,"['maintenance', 'jam', 'bursa']"
mohon admin stokbit benerin tidak bisa cairin uang,1,0.03526973039190571,0.9647302696080944,"['mohon', 'admin', 'stokbit', 'benerin', 'tidak bisa', 'cairin', 'uang']"
lumayan latih,0,0.9374758564721495,0.06252414352785053,"['lumayan', 'latih']"
withdrawal tau,1,0.06207695588619598,0.937923044113804,"['withdrawal', 'tau']"
bagus bagus bagus,0,0.9166609617491615,0.08333903825083858,"['bagus', 'bagus', 'bagus']"
mudah aman,0,0.9361738716394167,0.06382612836058338,"['mudah', 'aman']"
bagus moga cocok depa,0,0.9573909610852877,0.042609038914712384,"['bagus', 'moga', 'cocok', 'depa']"
maintenance mulu tidak ada ubah,1,0.03569276058341307,0.9643072394165869,"['maintenance', 'mulu', 'tidak ada', 'ubah']"
terimakasih bantu,0,0.9378694245029459,0.06213057549705406,"['terimakasih', 'bantu']"
bantu terima kasih,0,0.9543117108392625,0.045688289160737444,"['bantu', 'terima', 'kasih']"
saham gojek lembar januari masuk stockbit,1,0.05224090712893225,0.9477590928710677,"['saham', 'gojek', 'lembar', 'januari', 'masuk', 'stockbit']"
kasih bintang aplikasi stockbitinvestasi dagang mantap,1,0.03904411611277905,0.960955883887221,"['kasih', 'bintang', 'aplikasi', 'stockbitinvestasi', 'dagang', 'mantap']"
bagus ajar,0,0.9456754046332189,0.05432459536678116,"['bagus', 'ajar']"
registrasi ribet,1,0.06213407442038737,0.9378659255796126,"['registrasi', 'ribet']"
ajar trading virtual moga sukses,0,0.7744732490016113,0.22552675099838876,"['ajar', 'trading', 'virtual', 'moga', 'sukses']"
aplikasi trading aduhai,0,0.9446126364151042,0.05538736358489587,"['aplikasi', 'trading', 'aduhai']"
godcuma rdn gara tangal merah yakwkwkwk,1,0.05233542423554686,0.9476645757644532,"['godcuma', 'rdn', 'gara', 'tangal', 'merah', 'yakwkwkwk']"
aplikasi trade saham baik,0,0.9564932776063324,0.04350672239366762,"['aplikasi', 'trade', 'saham', 'baik']"
keren cocok latih trading saham,0,0.9610095397065361,0.03899046029346377,"['keren', 'cocok', 'latih', 'trading', 'saham']"
mata uang masuk watchlist,1,0.05288340988302206,0.947116590116978,"['mata', 'uang', 'masuk', 'watchlist']"
god bantu,0,0.9378486751404185,0.06215132485958161,"['god', 'bantu']"
wajib bisnis waham,0,0.9380480820336785,0.06195191796632146,"['wajib', 'bisnis', 'waham']"
suka aplikasi mantap,0,0.9568547222764102,0.04314527772358979,"['suka', 'aplikasi', 'mantap']"
buka portofolio,1,0.05283305757568033,0.9471669424243198,"['buka', 'portofolio']"
deposit pakai dana lancar pas narik via dana hahahaha,1,0.036541466662360036,0.96345853333764,"['deposit', 'pakai', 'dana', 'lancar', 'pas', 'narik', 'via', 'dana', 'hahahaha']"
buka chart menit jam pagi,1,0.03862698890358426,0.9613730110964157,"['buka', 'chart', 'menit', 'jam', 'pagi']"
gampang beli ipo daftar situs ipo,1,0.043907570497675234,0.9560924295023248,"['gampang', 'beli', 'ipo', 'daftar', 'situs', 'ipo']"
aplikasi aplikatif,0,0.916647759089225,0.08335224091077503,"['aplikasi', 'aplikatif']"
invest saham mudah praktis,0,0.9606534365698672,0.03934656343013277,"['invest', 'saham', 'mudah', 'praktis']"
mula suka aplikasi ribet,0,0.6156932845298667,0.3843067154701332,"['mula', 'suka', 'aplikasi', 'ribet']"
bagus stockbit,0,0.9380413680064135,0.06195863199358648,"['bagus', 'stockbit']"
tambahin sekuritasnyabisa bom tambah usernya kerjasama sekuritas milik fitur robo tradingnya,1,0.47570740525890465,0.5242925947410954,"['tambahin', 'sekuritasnyabisa', 'bom', 'tambah', 'usernya', 'kerjasama', 'sekuritas', 'milik', 'fitur', 'robo', 'tradingnya']"
mudah pantau update saham apl ringan,0,0.9607168897714506,0.039283110228549495,"['mudah', 'pantau', 'update', 'saham', 'apl', 'ringan']"
dar pantau harga saham,1,0.046941294372237395,0.9530587056277626,"['dar', 'pantau', 'harga', 'saham']"
aplikasi harga,1,0.06486692399219894,0.935133076007801,"['aplikasi', 'harga']"
bantu putus buy sel,1,0.3684191046922941,0.6315808953077059,"['bantu', 'putus', 'buy', 'sel']"
aplikasi jelek download,1,0.4596772247408566,0.5403227752591435,"['aplikasi', 'jelek', 'download']"
proses ajar,0,0.5157470979887274,0.48425290201127263,"['proses', 'ajar']"
bagus mula,0,0.9461264567875244,0.053873543212475596,"['bagus', 'mula']"
lumayan salah sekuritas,1,0.05216084415763895,0.9478391558423611,"['lumayan', 'salah', 'sekuritas']"
min susah sign daftar,1,0.05182820345338545,0.9481717965466145,"['min', 'susah', 'sign', 'daftar']"
aplikasi bantu investasi saham,0,0.7393767153974342,0.2606232846025658,"['aplikasi', 'bantu', 'investasi', 'saham']"
rekomendasi aplikasi,0,0.9339356925691157,0.06606430743088433,"['rekomendasi', 'aplikasi']"
maintenence pas pasar buka,1,0.04215928867753209,0.957840711322468,"['maintenence', 'pas', 'pasar', 'buka']"
mimi super duper keren,0,0.9371399522866789,0.062860047713321,"['mimi', 'super', 'duper', 'keren']"
belajardan maksud bos,1,0.08333333333334221,0.9166666666666577,"['belajardan', 'maksud', 'bos']"
mudah operasional,0,0.916666014948121,0.083333985051879,"['mudah', 'operasional']"
coba runing trade sempurna,1,0.04138977420421264,0.9586102257957874,"['coba', 'runing', 'trade', 'sempurna']"
semenjak pakai stockbit mudah trading ato investing,0,0.9630116865820341,0.03698831341796597,"['semenjak', 'pakai', 'stockbit', 'mudah', 'trading', 'ato', 'investing']"
coba bagus,0,0.9368849954267412,0.06311500457325883,"['coba', 'bagus']"
bingung bos lagak mudeng,1,0.061988921167577225,0.9380110788324227,"['bingung', 'bos', 'lagak', 'mudeng']"
suka stockbit mudah,0,0.9566137222138414,0.043386277786158535,"['suka', 'stockbit', 'mudah']"
midah paham mula,0,0.9471128934809944,0.05288710651900558,"['midah', 'paham', 'mula']"
fitur lapor uang kak biar repot analisis lapor uang idx,1,0.21949557144572374,0.7805044285542763,"['fitur', 'lapor', 'uang', 'kak', 'biar', 'repot', 'analisis', 'lapor', 'uang', 'idx']"
rugi guna,1,0.06203637577837353,0.9379636242216264,"['rugi', 'guna']"
tolong eror jam cari tau jam,1,0.03873822885781661,0.9612617711421835,"['tolong', 'eror', 'jam', 'cari', 'tau', 'jam']"
mohon ulas saham bagus koleksi,0,0.9565432818144527,0.04345671818554732,"['mohon', 'ulas', 'saham', 'bagus', 'koleksi']"
tari dana tele tele lambat,1,0.045729364838028676,0.9542706351619713,"['tari', 'dana', 'tele', 'tele', 'lambat']"
mantap ajar,0,0.938040891897736,0.061959108102264016,"['mantap', 'ajar']"
maaf bintang gara putar,1,0.0460125090264806,0.9539874909735194,"['maaf', 'bintang', 'gara', 'putar']"
tepuk tangan aplikasi,1,0.06774542519349708,0.932254574806503,"['tepuk', 'tangan', 'aplikasi']"
ajar ajar ajar terimakasih,0,0.9329829173734268,0.06701708262657327,"['ajar', 'ajar', 'ajar', 'terimakasih']"
bagus silah coba,0,0.9368849954267412,0.06311500457325883,"['bagus', 'silah', 'coba']"
aplikasi bagus trading,0,0.9535604868968146,0.04643951310318528,"['aplikasi', 'bagus', 'trading']"
withdrawal batal,1,0.08333333333333649,0.9166666666666634,"['withdrawal', 'batal']"
mudah investasi stockbit,0,0.956491797416911,0.04350820258308895,"['mudah', 'investasi', 'stockbit']"
bgus bantu mula ajar trading investasi,0,0.9660159387623121,0.0339840612376879,"['bgus', 'bantu', 'mula', 'ajar', 'trading', 'investasi']"
aplikasi bagus banget,0,0.9572726673539509,0.04272733264604905,"['aplikasi', 'bagus', 'banget']"
eror mulu pagi maintenance hari,1,0.038380702005325416,0.9616192979946745,"['eror', 'mulu', 'pagi', 'maintenance', 'hari']"
sekuritas apik,1,0.08335814384322829,0.9166418561567717,"['sekuritas', 'apik']"
payah daftar susah,1,0.05214152762545231,0.9478584723745477,"['payah', 'daftar', 'susah']"
deposit uang bom masuk,1,0.046135738595612596,0.9538642614043874,"['deposit', 'uang', 'bom', 'masuk']"
tarik dana,0,0.9474975528177799,0.05250244718222007,"['tarik', 'dana']"
maaf hapus ganti bahasa,1,0.2962767973000485,0.7037232026999514,"['maaf', 'hapus', 'ganti', 'bahasa']"
aplikasi tunjang,0,0.916647759089225,0.08335224091077503,"['aplikasi', 'tunjang']"
tolong rdn bni bri jago bca enaklo rdn bri bni pakai,0,0.9633251612010323,0.036674838798967636,"['tolong', 'rdn', 'bni', 'bri', 'jago', 'bca', 'enaklo', 'rdn', 'bri', 'bni', 'pakai']"
responsif komen sigap tim stockbit moga tambah bintang tim stockbit pusat terimakasih,1,0.48544702110772936,0.5145529788922707,"['responsif', 'komen', 'sigap', 'tim', 'stockbit', 'moga', 'tambah', 'bintang', 'tim', 'stockbit', 'pusat', 'terimakasih']"
saldo minus kecewa berat,1,0.045696685799064406,0.9543033142009356,"['saldo', 'minus', 'kecewa', 'berat']"
bagus virtual ajar,0,0.947037015699445,0.05296298430055501,"['bagus', 'virtual', 'ajar']"
aps komplit,0,0.9379588362246539,0.062041163775345985,"['aps', 'komplit']"
customer service lelet super lelet,1,0.2256736452541689,0.7743263547458311,"['customer service', 'lelet', 'super', 'lelet']"
aplikasi plerudh kyc dapetbonus,0,0.916647759089225,0.08335224091077503,"['aplikasi', 'plerudh', 'kyc', 'dapetbonus']"
newbie download,0,0.9379455259595532,0.06205447404044691,"['newbie', 'download']"
cocok watchlist saham pilih,0,0.5143933095546163,0.4856066904453838,"['cocok', 'watchlist', 'saham', 'pilih']"
cair lambat kerja,1,0.05184077960285493,0.9481592203971451,"['cair', 'lambat', 'kerja']"
lumayan ajar,0,0.9375138860326993,0.06248611396730067,"['lumayan', 'ajar']"
fitur lengkap bantu ambil putus trading,0,0.9658832218059408,0.034116778194059234,"['fitur', 'lengkap', 'bantu', 'ambil', 'putus', 'trading']"
layan muas,0,0.9378745170243357,0.062125482975664434,"['layan', 'muas']"
maintance bursa,1,0.0638384272060341,0.936161572793966,"['maintance', 'bursa']"
bagus mula,0,0.9461264567875244,0.053873543212475596,"['bagus', 'mula']"
semangat tim maintenance lekas sembuh,0,0.5082402202485646,0.4917597797514353,"['semangat', 'tim', 'maintenance', 'lekas', 'sembuh']"
oke cepat tangan,1,0.0532178241182554,0.9467821758817446,"['oke', 'cepat', 'tangan']"
sekuritas baik mantap,0,0.952861692164706,0.04713830783529416,"['sekuritas', 'baik', 'mantap']"
mudah erti,0,0.9471733817953806,0.05282661820461947,"['mudah', 'erti']"
kak aplikasi stockbit kah,0,0.9564401902631625,0.04355980973683759,"['kak', 'aplikasi', 'stockbit', 'kah']"
suka chartnya mantap,0,0.9469624312631543,0.05303756873684578,"['suka', 'chartnya', 'mantap']"
simpel realtime,0,0.9372720571591031,0.06272794284089692,"['simpel', 'realtime']"
daftar ribet kontol,1,0.0528020729373395,0.9471979270626605,"['daftar', 'ribet', 'kontol']"
sayang maintence jam bursa,1,0.04596167832155912,0.9540383216784408,"['sayang', 'maintence', 'jam', 'bursa']"
paket lengkap,0,0.9166666666666654,0.08333333333333458,"['paket', 'lengkap']"
kacau stickbit malam salon minus,1,0.05177807573364059,0.9482219242663593,"['kacau', 'stickbit', 'malam', 'salon', 'minus']"
kanapa deposit kerja bank bri deposit tolong kasih solusi kak,1,0.21113947366059163,0.7888605263394083,"['kanapa', 'deposit', 'kerja', 'bank', 'bri', 'deposit', 'tolong', 'kasih', 'solusi', 'kak']"
aplikasi bagus,0,0.9468119917043781,0.05318800829562191,"['aplikasi', 'bagus']"
coba verifikasi acount,1,0.05222285727401198,0.947777142725988,"['coba', 'verifikasi', 'acount']"
aplikasi baik,0,0.9447120057375489,0.05528799426245119,"['aplikasi', 'baik']"
nunggu konfirmasi,1,0.06251261629780556,0.9374873837021944,"['nunggu', 'konfirmasi']"
buka akun ful online,0,0.9614347524191297,0.03856524758087028,"['buka', 'akun', 'ful', 'online']"
beli saham mudah klik,0,0.6381986058707502,0.3618013941292498,"['beli', 'saham', 'mudah', 'klik']"
lengkap bantu,0,0.938046178109089,0.06195382189091105,"['lengkap', 'bantu']"
lambat banget performnya aplikasi,1,0.053993768787921156,0.9460062312120788,"['lambat', 'banget', 'performnya', 'aplikasi']"
log out yamenghambat,1,0.05184803303612455,0.9481519669638754,"['log', 'out', 'yamenghambat']"
aplikasi untung,0,0.9338321872900757,0.0661678127099244,"['aplikasi', 'untung']"
bacot aplikasi customer service kaya robot,1,0.04212237000021956,0.9578776299997804,"['bacot', 'aplikasi', 'customer service', 'kaya', 'robot']"
eror mulurdn kurang tenang simpan duit,1,0.05283999663347278,0.9471600033665273,"['eror', 'mulurdn', 'kurang', 'tenang', 'simpan', 'duit']"
download aplikasi,1,0.05509266089037659,0.9449073391096233,"['download', 'aplikasi']"
fortofilio hilang semuatp histori transaksi syagmana nich,1,0.052993163374595684,0.9470068366254043,"['fortofilio', 'hilang', 'semuatp', 'histori', 'transaksi', 'syagmana', 'nich']"
akun fortopolionya,1,0.08334337579959236,0.9166566242004076,"['akun', 'fortopolionya']"
mantap nih orang nak bljr saham,0,0.9535659856316409,0.046434014368359054,"['mantap', 'nih', 'orang', 'nak', 'bljr', 'saham']"
mantap informasi pom fomo hahah,0,0.9376446596605426,0.062355340339457485,"['mantap', 'informasi', 'pom', 'fomo', 'hahah']"
bagus latih,0,0.9338082375505529,0.06619176244944716,"['bagus', 'latih']"
login mahakarya stockbit,1,0.054617619786164175,0.9453823802138358,"['login', 'mahakarya', 'stockbit']"
mudah mula,0,0.9463916027689615,0.05360839723103849,"['mudah', 'mula']"
ipo goto eror sumpah kecewa berat,1,0.04192299422038784,0.9580770057796121,"['ipo', 'goto', 'eror', 'sumpah', 'kecewa', 'berat']"
trading eror,1,0.06209355639287171,0.9379064436071283,"['trading', 'eror']"
daftar tidak bisa pakai rdn bri kacau,1,0.3491055626442466,0.6508944373557534,"['daftar', 'tidak bisa', 'pakai', 'rdn', 'bri', 'kacau']"
bagus god,0,0.9368181772387842,0.06318182276121577,"['bagus', 'god']"
aplikasi rugi jam bursa eror juta menit hilang,1,0.03071859183338194,0.969281408166618,"['aplikasi', 'rugi', 'jam', 'bursa', 'eror', 'juta', 'menit', 'hilang']"
bermanfat bljr investment,0,0.9166666666666623,0.08333333333333764,"['bermanfat', 'bljr', 'investment']"
gilir ganguan,1,0.062066732869377784,0.9379332671306222,"['gilir', 'ganguan']"
baikmudah mengunakanya,0,0.5,0.5,"['baikmudah', 'mengunakanya']"
simpel modern ulas emiten kaleng kaleng,0,0.9474867624934615,0.05251323750653845,"['simpel', 'modern', 'ulas', 'emiten', 'kaleng', 'kaleng']"
bias maintenance jam bursa,1,0.04134411919691809,0.958655880803082,"['bias', 'maintenance', 'jam', 'bursa']"
maintenance jam bursa,1,0.04134411919691809,0.958655880803082,"['maintenance', 'jam', 'bursa']"
chartnya bagus analisa saham,0,0.9569342301248351,0.04306576987516493,"['chartnya', 'bagus', 'analisa', 'saham']"
keren stockbit,0,0.9368802563859429,0.06311974361405706,"['keren', 'stockbit']"
maintenance ngeri banget rugi,1,0.051979639332243616,0.9480203606677564,"['maintenance', 'ngeri', 'banget', 'rugi']"
lot koneksi stockbit,1,0.054106477069493994,0.945893522930506,"['lot', 'koneksi', 'stockbit']"
bagus ramah investor mula modal fitur stockbit pro dbayar bulan,0,0.9704865432301885,0.029513456769811576,"['bagus', 'ramah', 'investor', 'mula', 'modal', 'fitur', 'stockbit', 'pro', 'dbayar', 'bulan']"
bagus tingkat,0,0.9364872009843173,0.06351279901568273,"['bagus', 'tingkat']"
keren tarik,0,0.9380051231598516,0.061994876840148316,"['keren', 'tarik']"
bantu trader investor mula master saham bagi ilmu,0,0.9676537360680968,0.03234626393190319,"['bantu', 'trader', 'investor', 'mula', 'master', 'saham', 'bagi', 'ilmu']"
verifikasi butuh kak,1,0.051861408971800894,0.9481385910281991,"['verifikasi', 'butuh', 'kak']"
customer service bantu lapor kendala,1,0.03807188642037639,0.9619281135796236,"['customer service', 'bantu', 'lapor', 'kendala']"
apresiasi layan stockbit muas,0,0.9464052374142967,0.05359476258570332,"['apresiasi', 'layan', 'stockbit', 'muas']"
tambahin cepat eksekusi biar stockbit kalah mirae aset,1,0.034008384214461805,0.9659916157855382,"['tambahin', 'cepat', 'eksekusi', 'biar', 'stockbit', 'kalah', 'mirae', 'aset']"
aplikasi batu,0,0.9316397820467041,0.06836021795329594,"['aplikasi', 'batu']"
nomor sre muncul laku min,1,0.04581273852383866,0.9541872614761614,"['nomor', 'sre', 'muncul', 'laku', 'min']"
tolong hadir fitur hapus akun terimakasih,1,0.04201200417464985,0.9579879958253502,"['tolong', 'hadir', 'fitur', 'hapus', 'akun', 'terimakasih']"
aplikasi bagus suka,0,0.9564518821307437,0.043548117869256366,"['aplikasi', 'bagus', 'suka']"
registrasi susah foto ktp,1,0.04134440344753389,0.9586555965524662,"['registrasi', 'susah', 'foto', 'ktp']"
top proses respon,1,0.05186029724067806,0.948139702759322,"['top', 'proses', 'respon']"
suka aplikasi,0,0.9451242644943055,0.054875735505694474,"['suka', 'aplikasi']"
semenjak ganti mahakarya opening market stagnan reconect macem trading style trade pakai deh cocok,1,0.03195048467695518,0.9680495153230448,"['semenjak', 'ganti', 'mahakarya', 'opening', 'market', 'stagnan', 'reconect', 'macem', 'trading', 'style', 'trade', 'pakai', 'deh', 'cocok']"
ajar saham nol bebek mahir bintang sayakasih bintang,0,0.956552085237319,0.04344791476268101,"['ajar', 'saham', 'nol', 'bebek', 'mahir', 'bintang', 'sayakasih', 'bintang']"
fast respond csnya,1,0.06211205181862414,0.9378879481813759,"['fast', 'respond', 'csnya']"
mantap tampilanya,0,0.9368286769968719,0.06317132300312815,"['mantap', 'tampilanya']"
susah masuk akun pakai,1,0.04222985177272148,0.9577701482272786,"['susah', 'masuk', 'akun', 'pakai']"
sekuritas gbl loading ros wifi padal,1,0.06293985847591603,0.9370601415240839,"['sekuritas', 'gbl', 'loading', 'ros', 'wifi', 'padal']"
mudah ringan profit,0,0.9466269327445743,0.05337306725542577,"['mudah', 'ringan', 'profit']"
aps ancor lot parah,1,0.05197132866538565,0.9480286713346143,"['aps', 'ancor', 'lot', 'parah']"
saldo minus,1,0.06231534536500215,0.9376846546349978,"['saldo', 'minus']"
moga depa tambak fitur stop lose,0,0.5516570430790857,0.4483429569209144,"['moga', 'depa', 'tambak', 'fitur', 'stop', 'lose']"
bagusada forum,0,0.9166666666666548,0.08333333333334524,"['bagusada', 'forum']"
ribet daftar,1,0.06203270365694603,0.937967296343054,"['ribet', 'daftar']"
bagus stockbit,0,0.9380413680064135,0.06195863199358648,"['bagus', 'stockbit']"
order beli kak sukses,1,0.04588524769015222,0.9541147523098478,"['order', 'beli', 'kak', 'sukses']"
kerenmudah erti,0,0.9166666666666636,0.08333333333333631,"['kerenmudah', 'erti']"
bagus real,0,0.9356568179156082,0.06434318208439187,"['bagus', 'real']"
walet dana ovo,1,0.08333603085131602,0.916663969148684,"['walet', 'dana', 'ovo']"
buk rdn tambah bank kak bca bank bni,0,0.9660884549460741,0.03391154505392586,"['buk', 'rdn', 'tambah', 'bank', 'kak', 'bca', 'bank', 'bni']"
mantap cari ketemu,0,0.9370095375739811,0.06299046242601888,"['mantap', 'cari', 'ketemu']"
ngerti pakai,1,0.06450592519480879,0.9354940748051912,"['ngerti', 'pakai']"
bagus fre,0,0.9338818872386546,0.06611811276134534,"['bagus', 'fre']"
witdraw bener parah,1,0.06232975664546024,0.9376702433545397,"['witdraw', 'bener', 'parah']"
moga depan oke,0,0.9537370363275343,0.046262963672465726,"['moga', 'depan', 'oke']"
eror eror pindah platform,1,0.36989877707925795,0.6301012229207421,"['eror', 'eror', 'pindah', 'platform']"
user interface aplikasi cakep,0,0.9530684287839517,0.046931571216048275,"['user interface', 'aplikasi', 'cakep']"
sosmed baik pasar modal,0,0.9535357015844883,0.0464642984155117,"['sosmed', 'baik', 'pasar', 'modal']"
moga kembang,0,0.9470267133207056,0.05297328667929434,"['moga', 'kembang']"
mudah registrasi,1,0.3976678169489883,0.6023321830510118,"['mudah', 'registrasi']"
apan gagal mulu akun,1,0.046023270667510115,0.9539767293324899,"['apan', 'gagal', 'mulu', 'akun']"
kena spam ban ban,1,0.08333759725789026,0.9166624027421097,"['kena', 'spam', 'ban', 'ban']"
mudah fiture mantau investor los profit hari bulananya,1,0.33170857628807754,0.6682914237119225,"['mudah', 'fiture', 'mantau', 'investor', 'los', 'profit', 'hari', 'bulananya']"
mantul tred coban,1,0.08335178790873543,0.9166482120912645,"['mantul', 'tred', 'coban']"
stockbit aplikasi wajib pasar saham indonesia,0,0.9670622210783919,0.03293777892160804,"['stockbit', 'aplikasi', 'wajib', 'pasar', 'saham', 'indonesia']"
aplikasi bagusmantap,0,0.916647759089225,0.08335224091077503,"['aplikasi', 'bagusmantap']"
jaman uang biar uang untuk,1,0.053346036643111626,0.9466539633568885,"['jaman', 'uang', 'biar', 'uang', 'untuk']"
daftar moga sukses stockbit,0,0.6175308402274391,0.38246915977256085,"['daftar', 'moga', 'sukses', 'stockbit']"
bikin indikator atr chartnya,0,0.9478851276189385,0.05211487238106149,"['bikin', 'indikator', 'atr', 'chartnya']"
dana jual saham masuk maks kerja jual tanggal tanggal masuk kecewa banget rekom beli saham bibir,1,0.02894596008598045,0.9710540399140195,"['dana', 'jual', 'saham', 'masuk', 'maks', 'kerja', 'jual', 'tanggal', 'tanggal', 'masuk', 'kecewa', 'banget', 'rekom', 'beli', 'saham', 'bibir']"
aplikasi bantu,0,0.9454877605734586,0.05451223942654144,"['aplikasi', 'bantu']"
tidak bisa masuk mulu,1,0.04134415383302617,0.9586558461669739,"['tidak bisa', 'masuk', 'mulu']"
takjub moga saham saham,0,0.9369517813266215,0.06304821867337854,"['takjub', 'moga', 'saham', 'saham']"
terima kasih kasih sedia bit,1,0.03842219635043543,0.9615778036495647,"['terima', 'kasih', 'kasih', 'sedia', 'bit']"
aplikasi bantu,0,0.9454877605734586,0.05451223942654144,"['aplikasi', 'bantu']"
oke coba aplikasi,0,0.9468221155716182,0.053177884428381714,"['oke', 'coba', 'aplikasi']"
